stock_code,forecast_origin,target_month,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6,rolling_median_6,rolling_std_3,rolling_max_6,nonzero_months_6,months_since_last_sale,product_age_months,invoice_count_lag_1,avg_unit_price_lag_1,target_month_of_year,target_quarter,y,is_active
84857A,2010-10,2010-11,0,0,0,0.000000,1.166667,0.000000,0.000000,7,1,6,9,0,8.500000,11,4,0,True
84857B,2011-07,2011-08,24,0,0,8.000000,4.000000,0.000000,11.313708,24,1,1,1,1,1.950000,8,3,0,True
84857B,2011-08,2011-09,0,24,0,8.000000,4.000000,0.000000,11.313708,24,1,2,2,0,1.950000,9,3,0,True
84857B,2011-09,2011-10,0,0,24,8.000000,4.000000,0.000000,11.313708,24,1,3,3,0,1.950000,10,4,0,True
84857B,2011-10,2011-11,0,0,0,0.000000,4.000000,0.000000,0.000000,24,1,4,4,0,1.950000,11,4,0,True
84857C,2010-06,2010-07,2,0,0,0.666667,0.333333,0.000000,0.942809,2,1,1,1,1,8.500000,7,3,0,True
84857C,2010-07,2010-08,0,2,0,0.666667,0.333333,0.000000,0.942809,2,1,2,2,0,8.500000,8,3,97,True
84857C,2010-08,2010-09,97,0,2,33.000000,16.500000,0.000000,45.262199,97,2,1,3,6,2.017526,9,3,0,True
84857C,2010-09,2010-10,0,97,0,32.333333,16.500000,0.000000,45.726239,97,2,2,4,0,2.017526,10,4,0,True
84857C,2010-10,2010-11,0,0,97,32.333333,16.500000,0.000000,45.726239,97,2,3,5,0,2.017526,11,4,0,True
84857C,2010-11,2010-12,0,0,0,0.000000,16.500000,0.000000,0.000000,97,2,4,6,0,2.017526,12,4,1,True
84857C,2010-12,2011-01,1,0,0,0.333333,16.333333,0.000000,0.471405,97,2,1,7,1,16.980000,1,1,0,True
84857C,2011-01,2011-02,0,1,0,0.333333,16.333333,0.000000,0.471405,97,2,2,8,0,16.980000,2,1,2,True
84857C,2011-02,2011-03,2,0,1,1.000000,0.500000,0.000000,0.816497,2,2,1,9,1,8.500000,3,1,2,True
84857C,2011-03,2011-04,2,2,0,1.333333,0.833333,0.500000,0.942809,2,3,1,10,1,8.500000,4,2,12,True
84857C,2011-04,2011-05,12,2,2,5.333333,2.833333,1.500000,4.714045,12,4,1,11,1,1.950000,5,2,0,True
84857C,2011-05,2011-06,0,12,2,4.666667,2.833333,1.500000,5.249339,12,4,2,12,0,1.950000,6,2,72,True
84857C,2011-06,2011-07,72,0,12,28.000000,14.666667,2.000000,31.496031,72,4,1,13,5,1.950000,7,3,9,True
84857C,2011-07,2011-08,9,72,0,27.000000,16.166667,5.500000,32.031235,72,5,1,14,1,1.950000,8,3,0,True
84857C,2011-08,2011-09,0,9,72,27.000000,15.833333,5.500000,32.031235,72,4,2,15,0,1.950000,9,3,0,True
84857C,2011-09,2011-10,0,0,9,3.000000,15.500000,4.500000,4.242641,72,3,3,16,0,1.950000,10,4,0,True
84857C,2011-10,2011-11,0,0,0,0.000000,13.500000,0.000000,0.000000,72,2,4,17,0,1.950000,11,4,0,True
84858A,2010-02,2010-03,0,0,1,0.333333,0.333333,0.000000,0.471405,1,1,3,3,0,12.130000,3,1,2,True
84858A,2010-03,2010-04,2,0,0,0.666667,0.750000,0.500000,0.942809,2,2,1,4,1,5.950000,4,2,8,True
84858A,2010-04,2010-05,8,2,0,3.333333,2.200000,1.000000,3.399346,8,3,1,5,4,5.950000,5,2,41,True
84858A,2010-05,2010-06,41,8,2,17.000000,8.666667,1.500000,17.146428,41,4,1,6,1,1.250000,6,2,0,True
84858A,2010-06,2010-07,0,41,8,16.333333,8.500000,1.000000,17.745109,41,3,2,7,0,1.250000,7,3,0,True
84858A,2010-07,2010-08,0,0,41,13.666667,8.500000,1.000000,19.327585,41,3,3,8,0,1.250000,8,3,0,True
84858A,2010-08,2010-09,0,0,0,0.000000,8.500000,1.000000,0.000000,41,3,4,9,0,1.250000,9,3,1,True
84858A,2010-09,2010-10,1,0,0,0.333333,8.333333,0.500000,0.471405,41,3,1,10,1,5.950000,10,4,0,True
84858A,2010-10,2010-11,0,1,0,0.333333,7.000000,0.000000,0.471405,41,2,2,11,0,5.950000,11,4,0,True
84858A,2010-11,2010-12,0,0,1,0.333333,0.166667,0.000000,0.471405,1,1,3,12,0,5.950000,12,4,0,True
84858A,2010-12,2011-01,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,4,13,0,5.950000,1,1,0,True
84858A,2011-01,2011-02,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,5,14,0,5.950000,2,1,0,True
84858A,2011-02,2011-03,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,6,15,0,5.950000,3,1,0,True
84858B,2010-04,2010-05,3,0,0,1.000000,0.600000,0.000000,1.414214,3,1,1,1,2,5.950000,5,2,182,True
84858B,2010-05,2010-06,182,3,0,61.666667,30.833333,0.000000,85.097330,182,2,1,2,6,1.301648,6,2,141,True
84858B,2010-06,2010-07,141,182,3,108.666667,54.333333,1.500000,76.569504,182,3,1,3,1,1.250000,7,3,0,True
84858B,2010-07,2010-08,0,141,182,107.666667,54.333333,1.500000,77.950127,182,3,2,4,0,1.250000,8,3,0,True
84858B,2010-08,2010-09,0,0,141,47.000000,54.333333,1.500000,66.468037,182,3,3,5,0,1.250000,9,3,0,True
84858B,2010-09,2010-10,0,0,0,0.000000,54.333333,1.500000,0.000000,182,3,4,6,0,1.250000,10,4,0,True
84858B,2010-10,2010-11,0,0,0,0.000000,53.833333,0.000000,0.000000,182,2,5,7,0,1.250000,11,4,0,True
84858B,2010-11,2010-12,0,0,0,0.000000,23.500000,0.000000,0.000000,141,1,6,8,0,1.250000,12,4,0,True
84858C,2010-02,2010-03,0,1,1,0.666667,0.666667,1.000000,0.471405,1,2,2,3,0,5.950000,3,1,2,True
84858C,2010-03,2010-04,2,0,1,1.000000,1.000000,1.000000,0.816497,2,3,1,4,2,5.950000,4,2,5,True
84858C,2010-04,2010-05,5,2,0,2.333333,1.800000,1.000000,2.054805,5,4,1,5,3,5.950000,5,2,5,True
84858C,2010-05,2010-06,5,5,2,4.000000,2.333333,1.500000,1.414214,5,5,1,6,3,7.134000,6,2,7,True
84858C,2010-06,2010-07,7,5,5,5.666667,3.333333,3.500000,0.942809,7,5,1,7,3,5.950000,7,3,74,True
84858C,2010-07,2010-08,74,7,5,28.666667,15.500000,5.000000,32.065904,74,5,1,8,5,1.377027,8,3,0,True
84858C,2010-08,2010-09,0,74,7,27.000000,15.500000,5.000000,33.356659,74,5,2,9,0,1.377027,9,3,61,True
84858C,2010-09,2010-10,61,0,74,45.000000,25.333333,6.000000,32.259366,74,5,1,10,2,1.327049,10,4,1,True
84858C,2010-10,2010-11,1,61,0,20.666667,24.666667,6.000000,28.522895,74,5,1,11,1,11.870000,11,4,4,True
84858C,2010-11,2010-12,4,1,61,22.000000,24.500000,5.500000,27.604347,74,5,1,12,3,5.950000,12,4,0,True
84858C,2010-12,2011-01,0,4,1,1.666667,23.333333,2.500000,1.699673,74,4,2,13,0,5.950000,1,1,0,True
84858C,2011-01,2011-02,0,0,4,1.333333,11.000000,0.500000,1.885618,61,3,3,14,0,5.950000,2,1,3,True
84858C,2011-02,2011-03,3,0,0,1.000000,11.500000,2.000000,1.414214,61,4,1,15,2,7.843333,3,1,30,True
84858C,2011-03,2011-04,30,3,0,11.000000,6.333333,2.000000,13.490738,30,4,1,16,1,1.250000,4,2,153,True
84858C,2011-04,2011-05,153,30,3,62.000000,31.666667,3.500000,65.283995,153,4,1,17,3,1.311438,5,2,0,True
84858C,2011-05,2011-06,0,153,30,61.000000,31.000000,1.500000,66.196677,153,3,2,18,0,1.311438,6,2,0,True
84858C,2011-06,2011-07,0,0,153,51.000000,31.000000,1.500000,72.124892,153,3,3,19,0,1.311438,7,3,0,True
84858C,2011-07,2011-08,0,0,0,0.000000,31.000000,1.500000,0.000000,153,3,4,20,0,1.311438,8,3,0,True
84858C,2011-08,2011-09,0,0,0,0.000000,30.500000,0.000000,0.000000,153,2,5,21,0,1.311438,9,3,0,True
84858C,2011-09,2011-10,0,0,0,0.000000,25.500000,0.000000,0.000000,153,1,6,22,0,1.311438,10,4,0,True
84859A,2010-02,2010-03,1,0,7,2.666667,2.666667,1.000000,3.091206,7,2,1,3,1,5.950000,3,1,1,True
84859A,2010-03,2010-04,1,1,0,0.666667,2.250000,1.000000,0.471405,7,3,1,4,1,11.020000,4,2,1,True
84859A,2010-04,2010-05,1,1,1,1.000000,2.000000,1.000000,0.000000,7,4,1,5,1,11.020000,5,2,1,True
84859A,2010-05,2010-06,1,1,1,1.000000,1.833333,1.000000,0.000000,7,5,1,6,1,5.950000,6,2,3,True
84859A,2010-06,2010-07,3,1,1,1.666667,1.166667,1.000000,0.942809,3,5,1,7,3,5.950000,7,3,2,True
84859A,2010-07,2010-08,2,3,1,2.000000,1.500000,1.000000,0.816497,3,6,1,8,2,5.950000,8,3,72,True
84859A,2010-08,2010-09,72,2,3,25.666667,13.333333,1.500000,32.765158,72,6,1,9,6,1.250000,9,3,74,True
84859A,2010-09,2010-10,74,72,2,49.333333,25.500000,2.500000,33.479679,74,6,1,10,3,1.801351,10,4,2,True
84859A,2010-10,2010-11,2,74,72,49.333333,25.666667,2.500000,33.479679,74,6,1,11,1,5.950000,11,4,0,True
84859A,2010-11,2010-12,0,2,74,25.333333,25.500000,2.500000,34.422215,74,5,2,12,0,5.950000,12,4,1,True
84859A,2010-12,2011-01,1,0,2,1.000000,25.166667,2.000000,0.816497,74,5,1,13,1,5.950000,1,1,0,True
84859A,2011-01,2011-02,0,1,0,0.333333,24.833333,1.500000,0.471405,74,4,2,14,0,5.950000,2,1,0,True
84859A,2011-02,2011-03,0,0,1,0.333333,12.833333,0.500000,0.471405,74,3,3,15,0,5.950000,3,1,0,True
84859A,2011-03,2011-04,0,0,0,0.000000,0.500000,0.000000,0.000000,2,2,4,16,0,5.950000,4,2,5,True
84859A,2011-04,2011-05,5,0,0,1.666667,1.000000,0.000000,2.357023,5,2,1,17,1,1.950000,5,2,8,True
84859A,2011-05,2011-06,8,5,0,4.333333,2.333333,0.500000,3.299832,8,3,1,18,3,1.950000,6,2,13,True
84859A,2011-06,2011-07,13,8,5,8.666667,4.333333,2.500000,3.299832,13,3,1,19,5,2.117692,7,3,33,True
84859A,2011-07,2011-08,33,13,8,18.000000,9.833333,6.500000,10.801234,33,4,1,20,6,1.950000,8,3,12,True
84859A,2011-08,2011-09,12,33,13,19.333333,11.833333,10.000000,9.672412,33,5,1,21,1,1.950000,9,3,9,True
84859A,2011-09,2011-10,9,12,33,18.000000,13.333333,10.500000,10.677078,33,6,1,22,4,2.192222,10,4,3,True
84859A,2011-10,2011-11,3,9,12,8.000000,13.000000,10.500000,3.741657,33,6,1,23,3,3.403333,11,4,43,True
84859B,2010-02,2010-03,1,0,0,0.333333,0.333333,0.000000,0.471405,1,1,1,1,1,5.950000,3,1,0,True
84859B,2010-03,2010-04,0,1,0,0.333333,0.250000,0.000000,0.471405,1,1,2,2,0,5.950000,4,2,0,True
84859B,2010-04,2010-05,0,0,1,0.333333,0.200000,0.000000,0.471405,1,1,3,3,0,5.950000,5,2,0,True
84859B,2010-05,2010-06,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,4,4,0,5.950000,6,2,1,True
84859B,2010-06,2010-07,1,0,0,0.333333,0.333333,0.000000,0.471405,1,2,1,5,1,5.950000,7,3,0,True
84859B,2010-07,2010-08,0,1,0,0.333333,0.333333,0.000000,0.471405,1,2,2,6,0,5.950000,8,3,37,True
84859B,2010-08,2010-09,37,0,1,12.666667,6.333333,0.000000,17.211108,37,2,1,7,3,1.377027,9,3,212,True
84859B,2010-09,2010-10,212,37,0,83.000000,41.666667,0.500000,92.459000,212,3,1,8,2,1.442453,10,4,0,True
84859B,2010-10,2010-11,0,212,37,83.000000,41.666667,0.500000,92.459000,212,3,2,9,0,1.442453,11,4,0,True
84859B,2010-11,2010-12,0,0,212,70.666667,41.666667,0.500000,99.937758,212,3,3,10,0,1.442453,12,4,0,True
84859B,2010-12,2011-01,0,0,0,0.000000,41.500000,0.000000,0.000000,212,2,4,11,0,1.442453,1,1,0,True
84859B,2011-01,2011-02,0,0,0,0.000000,41.500000,0.000000,0.000000,212,2,5,12,0,1.442453,2,1,0,True
84859B,2011-02,2011-03,0,0,0,0.000000,35.333333,0.000000,0.000000,212,1,6,13,0,1.442453,3,1,0,True
84859B,2011-05,2011-06,1,0,0,0.333333,0.166667,0.000000,0.471405,1,1,1,16,1,1.950000,6,2,2,True
84859B,2011-06,2011-07,2,1,0,1.000000,0.500000,0.000000,0.816497,2,2,1,17,1,1.950000,7,3,4,True
84859B,2011-07,2011-08,4,2,1,2.333333,1.166667,0.500000,1.247219,4,3,1,18,2,1.950000,8,3,12,True
84859B,2011-08,2011-09,12,4,2,6.000000,3.166667,1.500000,4.320494,12,4,1,19,1,1.950000,9,3,4,True
84859B,2011-09,2011-10,4,12,4,6.666667,3.833333,3.000000,3.771236,12,5,1,20,1,1.950000,10,4,1,True
84859B,2011-10,2011-11,1,4,12,5.666667,4.000000,3.000000,4.642796,12,6,1,21,1,1.950000,11,4,6,True
84859C,2010-02,2010-03,0,0,4,1.333333,1.333333,0.000000,1.885618,4,1,3,3,0,5.950000,3,1,0,True
84859C,2010-03,2010-04,0,0,0,0.000000,1.000000,0.000000,0.000000,4,1,4,4,0,5.950000,4,2,0,True
84859C,2010-04,2010-05,0,0,0,0.000000,0.800000,0.000000,0.000000,4,1,5,5,0,5.950000,5,2,0,True
84859C,2010-05,2010-06,0,0,0,0.000000,0.666667,0.000000,0.000000,4,1,6,6,0,5.950000,6,2,0,True
84859C,2010-07,2010-08,3,0,0,1.000000,0.500000,0.000000,1.414214,3,1,1,8,2,5.950000,8,3,87,True
84859C,2010-08,2010-09,87,3,0,30.000000,15.000000,0.000000,40.323690,87,2,1,9,8,1.412069,9,3,124,True
84859C,2010-09,2010-10,124,87,3,71.333333,35.666667,1.500000,50.624983,124,3,1,10,3,1.579032,10,4,0,True
84859C,2010-10,2010-11,0,124,87,70.333333,35.666667,1.500000,51.976490,124,3,2,11,0,1.579032,11,4,2,True
84859C,2010-11,2010-12,2,0,124,42.000000,36.000000,2.500000,57.988505,124,4,1,12,2,5.950000,12,4,0,True
84859C,2010-12,2011-01,0,2,0,0.666667,36.000000,2.500000,0.942809,124,4,2,13,0,5.950000,1,1,0,True
84859C,2011-01,2011-02,0,0,2,0.666667,35.500000,1.000000,0.942809,124,3,3,14,0,5.950000,2,1,2,True
84859C,2011-02,2011-03,2,0,0,0.666667,21.333333,1.000000,0.942809,124,3,1,15,1,5.950000,3,1,0,True
84859C,2011-03,2011-04,0,2,0,0.666667,0.666667,0.000000,0.942809,2,2,2,16,0,5.950000,4,2,0,True
84859C,2011-04,2011-05,0,0,2,0.666667,0.666667,0.000000,0.942809,2,2,3,17,0,5.950000,5,2,1,True
84859C,2011-05,2011-06,1,0,0,0.333333,0.500000,0.000000,0.471405,2,2,1,18,1,1.950000,6,2,0,True
84859C,2011-06,2011-07,0,1,0,0.333333,0.500000,0.000000,0.471405,2,2,2,19,0,1.950000,7,3,23,True
84859C,2011-07,2011-08,23,0,1,8.000000,4.333333,0.500000,10.614456,23,3,1,20,5,1.950000,8,3,24,True
84859C,2011-08,2011-09,24,23,0,15.666667,8.000000,0.500000,11.085526,24,3,1,21,2,1.950000,9,3,3,True
84859C,2011-09,2011-10,3,24,23,16.666667,8.500000,2.000000,9.672412,24,4,1,22,2,1.950000,10,4,13,True
84859C,2011-10,2011-11,13,3,24,13.333333,10.666667,8.000000,8.576454,24,5,1,23,2,1.950000,11,4,17,True
84864A,2010-02,2010-03,4,0,0,1.333333,1.333333,0.000000,1.885618,4,1,1,1,2,11.865000,3,1,0,True
84864A,2010-03,2010-04,0,4,0,1.333333,1.000000,0.000000,1.885618,4,1,2,2,0,11.865000,4,2,0,True
84864A,2010-04,2010-05,0,0,4,1.333333,0.800000,0.000000,1.885618,4,1,3,3,0,11.865000,5,2,0,True
84864A,2010-05,2010-06,0,0,0,0.000000,0.666667,0.000000,0.000000,4,1,4,4,0,11.865000,6,2,2,True
84864A,2010-06,2010-07,2,0,0,0.666667,1.000000,0.000000,0.942809,4,2,1,5,1,6.750000,7,3,0,True
84864A,2010-07,2010-08,0,2,0,0.666667,1.000000,0.000000,0.942809,4,2,2,6,0,6.750000,8,3,1,True
84864A,2010-08,2010-09,1,0,2,1.000000,0.500000,0.000000,0.816497,2,2,1,7,1,6.750000,9,3,0,True
84864A,2010-09,2010-10,0,1,0,0.333333,0.500000,0.000000,0.471405,2,2,2,8,0,6.750000,10,4,0,True
84864A,2010-10,2010-11,0,0,1,0.333333,0.500000,0.000000,0.471405,2,2,3,9,0,6.750000,11,4,0,True
84864A,2010-11,2010-12,0,0,0,0.000000,0.500000,0.000000,0.000000,2,2,4,10,0,6.750000,12,4,0,True
84864A,2010-12,2011-01,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,5,11,0,6.750000,1,1,0,True
84864A,2011-01,2011-02,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,6,12,0,6.750000,2,1,0,True
84865,2010-02,2010-03,3,2,1,2.000000,2.000000,2.000000,0.816497,3,3,1,3,2,8.500000,3,1,2,True
84865,2010-03,2010-04,2,3,2,2.333333,2.000000,2.000000,0.471405,3,4,1,4,2,8.500000,4,2,2,True
84865,2010-04,2010-05,2,2,3,2.333333,2.000000,2.000000,0.471405,3,5,1,5,2,8.500000,5,2,11,True
84865,2010-05,2010-06,11,2,2,5.000000,3.500000,2.000000,4.242641,11,6,1,6,6,10.812727,6,2,2,True
84865,2010-06,2010-07,2,11,2,5.000000,3.666667,2.000000,4.242641,11,6,1,7,2,8.500000,7,3,8,True
84865,2010-07,2010-08,8,2,11,7.000000,4.666667,2.500000,3.741657,11,6,1,8,3,8.500000,8,3,1,True
84865,2010-08,2010-09,1,8,2,3.666667,4.333333,2.000000,3.091206,11,6,1,9,1,8.500000,9,3,8,True
84865,2010-09,2010-10,8,1,8,5.666667,5.333333,5.000000,3.299832,11,6,1,10,5,9.560000,10,4,3,True
84865,2010-10,2010-11,3,8,1,4.000000,5.500000,5.500000,2.943920,11,6,1,11,2,11.326667,11,4,7,True
84865,2010-11,2010-12,7,3,8,6.000000,4.833333,5.000000,2.160247,8,6,1,12,6,9.711429,12,4,5,True
84865,2010-12,2011-01,5,7,3,5.000000,5.333333,6.000000,1.632993,8,6,1,13,5,10.196000,1,1,0,True
84865,2011-01,2011-02,0,5,7,4.000000,4.000000,4.000000,2.943920,8,5,2,14,0,10.196000,2,1,3,True
84865,2011-02,2011-03,3,0,5,2.666667,4.333333,4.000000,2.054805,8,5,1,15,2,11.210000,3,1,1,True
84865,2011-03,2011-04,1,3,0,1.333333,3.166667,3.000000,1.247219,7,5,1,16,1,8.500000,4,2,0,True
84865,2011-04,2011-05,0,1,3,1.333333,2.666667,2.000000,1.247219,7,4,2,17,0,8.500000,5,2,0,True
84865,2011-05,2011-06,0,0,1,0.333333,1.500000,0.500000,0.471405,5,3,3,18,0,8.500000,6,2,16,True
84865,2011-06,2011-07,16,0,0,5.333333,3.333333,0.500000,7.542472,16,3,1,19,5,2.950000,7,3,2,True
84865,2011-07,2011-08,2,16,0,6.000000,3.666667,1.500000,7.118052,16,4,1,20,1,2.950000,8,3,0,True
84865,2011-08,2011-09,0,2,16,6.000000,3.166667,0.500000,7.118052,16,3,2,21,0,2.950000,9,3,0,True
84865,2011-09,2011-10,0,0,2,0.666667,3.000000,0.000000,0.942809,16,2,3,22,0,2.950000,10,4,0,True
84865,2011-10,2011-11,0,0,0,0.000000,3.000000,0.000000,0.000000,16,2,4,23,0,2.950000,11,4,0,True
84867A,2010-02,2010-03,0,15,0,5.000000,5.000000,0.000000,7.071068,15,1,2,2,0,6.591333,3,1,1,True
84867A,2010-03,2010-04,1,0,15,5.333333,4.000000,0.500000,6.847546,15,2,1,3,1,6.950000,4,2,0,True
84867A,2010-04,2010-05,0,1,0,0.333333,3.200000,0.000000,0.471405,15,2,2,4,0,6.950000,5,2,1,True
84867A,2010-05,2010-06,1,0,1,0.666667,2.833333,0.500000,0.471405,15,3,1,5,1,13.570000,6,2,0,True
84867A,2010-06,2010-07,0,1,0,0.333333,2.833333,0.500000,0.471405,15,3,2,6,0,13.570000,7,3,0,True
84867A,2010-07,2010-08,0,0,1,0.333333,0.333333,0.000000,0.471405,1,2,3,7,0,13.570000,8,3,0,True
84867A,2010-08,2010-09,0,0,0,0.000000,0.333333,0.000000,0.000000,1,2,4,8,0,13.570000,9,3,0,True
84867A,2010-09,2010-10,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,5,9,0,13.570000,10,4,0,True
84867A,2010-10,2010-11,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,6,10,0,13.570000,11,4,0,True
84867B,2010-02,2010-03,0,2,0,0.666667,0.666667,0.000000,0.942809,2,1,2,2,0,13.570000,3,1,0,True
84867B,2010-03,2010-04,0,0,2,0.666667,0.500000,0.000000,0.942809,2,1,3,3,0,13.570000,4,2,0,True
84867B,2010-04,2010-05,0,0,0,0.000000,0.400000,0.000000,0.000000,2,1,4,4,0,13.570000,5,2,0,True
84867B,2010-05,2010-06,0,0,0,0.000000,0.333333,0.000000,0.000000,2,1,5,5,0,13.570000,6,2,0,True
84867B,2010-06,2010-07,0,0,0,0.000000,0.333333,0.000000,0.000000,2,1,6,6,0,13.570000,7,3,0,True
84868A,2010-02,2010-03,0,2,0,0.666667,0.666667,0.000000,0.942809,2,1,2,2,0,6.950000,3,1,0,True
84868A,2010-03,2010-04,0,0,2,0.666667,0.500000,0.000000,0.942809,2,1,3,3,0,6.950000,4,2,0,True
84868A,2010-04,2010-05,0,0,0,0.000000,0.400000,0.000000,0.000000,2,1,4,4,0,6.950000,5,2,0,True
84868A,2010-05,2010-06,0,0,0,0.000000,0.333333,0.000000,0.000000,2,1,5,5,0,6.950000,6,2,0,True
84868A,2010-06,2010-07,0,0,0,0.000000,0.333333,0.000000,0.000000,2,1,6,6,0,6.950000,7,3,0,True
84868B,2010-02,2010-03,0,2,0,0.666667,0.666667,0.000000,0.942809,2,1,2,2,0,6.950000,3,1,2,True
84868B,2010-03,2010-04,2,0,2,1.333333,1.000000,1.000000,0.942809,2,2,1,3,1,6.950000,4,2,0,True
84868B,2010-04,2010-05,0,2,0,0.666667,0.800000,0.000000,0.942809,2,2,2,4,0,6.950000,5,2,1,True
84868B,2010-05,2010-06,1,0,2,1.000000,0.833333,0.500000,0.816497,2,3,1,5,1,6.950000,6,2,0,True
84868B,2010-06,2010-07,0,1,0,0.333333,0.833333,0.500000,0.471405,2,3,2,6,0,6.950000,7,3,0,True
84868B,2010-07,2010-08,0,0,1,0.333333,0.500000,0.000000,0.471405,2,2,3,7,0,6.950000,8,3,0,True
84868B,2010-08,2010-09,0,0,0,0.000000,0.500000,0.000000,0.000000,2,2,4,8,0,6.950000,9,3,0,True
84868B,2010-09,2010-10,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,5,9,0,6.950000,10,4,0,True
84868B,2010-10,2010-11,0,0,0,0.000000,0.166667,0.000000,0.000000,1,1,6,10,0,6.950000,11,4,0,True
84869,2010-02,2010-03,40,152,17,69.666667,69.666667,40.000000,58.970803,152,3,1,3,6,2.498000,3,1,64,True
84869,2010-03,2010-04,64,40,152,85.333333,68.250000,52.000000,48.147920,152,4,1,4,5,2.200000,4,2,29,True
84869,2010-04,2010-05,29,64,40,44.333333,60.400000,40.000000,14.613540,152,5,1,5,1,1.950000,5,2,0,True
84869,2010-05,2010-06,0,29,64,31.000000,50.333333,34.500000,26.166136,152,5,2,6,0,1.950000,6,2,0,True
84869,2010-06,2010-07,0,0,29,9.666667,47.500000,34.500000,13.670731,152,4,3,7,0,1.950000,7,3,0,True
84869,2010-07,2010-08,0,0,0,0.000000,22.166667,14.500000,0.000000,64,3,4,8,0,1.950000,8,3,0,True
84869,2010-08,2010-09,0,0,0,0.000000,15.500000,0.000000,0.000000,64,2,5,9,0,1.950000,9,3,0,True
84869,2010-09,2010-10,0,0,0,0.000000,4.833333,0.000000,0.000000,29,1,6,10,0,1.950000,10,4,0,True
84870B,2010-02,2010-03,4,2,3,3.000000,3.000000,3.000000,0.816497,4,3,1,3,1,3.750000,3,1,3,True
84870B,2010-03,2010-04,3,4,2,3.000000,3.000000,3.000000,0.816497,4,4,1,4,2,3.750000,4,2,0,True
84870B,2010-04,2010-05,0,3,4,2.333333,2.400000,3.000000,1.699673,4,4,2,5,0,3.750000,5,2,0,True
84870B,2010-05,2010-06,0,0,3,1.000000,2.000000,2.500000,1.414214,4,4,3,6,0,3.750000,6,2,12,True
84870B,2010-06,2010-07,12,0,0,4.000000,3.500000,2.500000,5.656854,12,4,1,7,2,3.750000,7,3,1,True
84870B,2010-07,2010-08,1,12,0,4.333333,3.333333,2.000000,5.436502,12,4,1,8,1,3.750000,8,3,13,True
84870B,2010-08,2010-09,13,1,12,8.666667,4.833333,2.000000,5.436502,13,4,1,9,2,3.750000,9,3,0,True
84870B,2010-09,2010-10,0,13,1,4.666667,4.333333,0.500000,5.906682,13,3,2,10,0,3.750000,10,4,4,True
84870B,2010-10,2010-11,4,0,13,5.666667,5.000000,2.500000,5.436502,13,4,1,11,1,3.750000,11,4,4,True
84870B,2010-11,2010-12,4,4,0,2.666667,5.666667,4.000000,1.885618,13,5,1,12,1,3.750000,12,4,11,True
84870B,2010-12,2011-01,11,4,4,6.333333,5.500000,4.000000,3.299832,13,5,1,13,5,3.299091,1,1,18,True
84870B,2011-01,2011-02,18,11,4,11.000000,8.333333,7.500000,5.715476,18,5,1,14,12,2.562222,2,1,0,True
84870B,2011-02,2011-03,0,18,11,9.666667,6.166667,4.000000,7.408704,18,4,2,15,0,2.562222,3,1,5,True
84870B,2011-03,2011-04,5,0,18,7.666667,7.000000,4.500000,7.586538,18,5,1,16,2,3.750000,4,2,0,True
84870B,2011-04,2011-05,0,5,0,1.666667,6.333333,4.500000,2.357023,18,4,2,17,0,3.750000,5,2,0,True
84870B,2011-05,2011-06,0,0,5,1.666667,5.666667,2.500000,2.357023,18,3,3,18,0,3.750000,6,2,0,True
84870B,2011-06,2011-07,0,0,0,0.000000,3.833333,0.000000,0.000000,18,2,4,19,0,3.750000,7,3,2,True
84870B,2011-07,2011-08,2,0,0,0.666667,1.166667,0.000000,0.942809,5,2,1,20,1,3.750000,8,3,5,True
84870B,2011-08,2011-09,5,2,0,2.333333,2.000000,1.000000,2.054805,5,3,1,21,2,3.750000,9,3,2,True
84870B,2011-09,2011-10,2,5,2,3.000000,1.500000,1.000000,1.414214,5,3,1,22,2,5.605000,10,4,0,True
84870B,2011-10,2011-11,0,2,5,2.333333,1.500000,1.000000,2.054805,5,3,2,23,0,5.605000,11,4,1,True
84870C,2010-02,2010-03,1,1,5,2.333333,2.333333,1.000000,1.885618,5,3,1,3,1,3.750000,3,1,5,True
84870C,2010-03,2010-04,5,1,1,2.333333,3.000000,3.000000,1.885618,5,4,1,4,2,3.750000,4,2,0,True
84870C,2010-04,2010-05,0,5,1,2.000000,2.400000,1.000000,2.160247,5,4,2,5,0,3.750000,5,2,0,True
84870C,2010-05,2010-06,0,0,5,1.666667,2.000000,1.000000,2.357023,5,4,3,6,0,3.750000,6,2,12,True
84870C,2010-06,2010-07,12,0,0,4.000000,3.166667,1.000000,5.656854,12,4,1,7,2,3.750000,7,3,0,True
84870C,2010-07,2010-08,0,12,0,4.000000,3.000000,0.500000,5.656854,12,3,2,8,0,3.750000,8,3,11,True
84870C,2010-08,2010-09,11,0,12,7.666667,4.666667,2.500000,5.436502,12,3,1,9,1,3.750000,9,3,1,True
